Date,Equity,Cash,PositionValue,OpenPositions,OpenWatches
2010-06-18,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-21,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-24,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-25,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-28,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-06-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-01,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-02,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-06,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-07,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-08,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-09,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-12,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-13,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-14,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-15,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-16,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-19,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-20,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-21,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-26,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-27,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-28,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-07-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-02,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-03,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-04,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-05,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-06,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-09,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-10,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-11,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-12,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-13,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-16,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-17,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-18,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-19,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-20,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-24,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-25,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-26,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-27,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-08-31,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-01,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-02,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-03,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-07,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-08,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-09,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-10,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-13,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-14,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-15,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-16,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-17,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-20,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-21,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-24,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-27,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-28,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-09-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-01,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-04,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-05,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-06,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-07,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-08,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-11,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-12,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-13,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-14,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-15,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-18,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-19,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-20,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-21,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-25,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-26,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-27,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-28,98610.35914094928,98610.35914094928,0.0,0,0
2010-10-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-01,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-02,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-03,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-04,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-05,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-08,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-09,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-10,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-11,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-12,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-15,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-16,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-17,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-18,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-19,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-24,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-26,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-11-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-01,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-02,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-03,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-06,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-07,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-08,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-09,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-10,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-13,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-14,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-15,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-16,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-17,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-20,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-21,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-22,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-23,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-27,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-28,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-29,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-30,98610.35914094928,98610.35914094928,0.0,0,0
2010-12-31,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-03,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-04,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-05,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-06,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-07,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-10,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-11,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-12,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-13,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-14,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-18,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-19,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-20,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-21,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-24,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-25,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-26,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-27,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-28,98610.35914094928,98610.35914094928,0.0,0,0
2011-01-31,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-01,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-02,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-03,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-04,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-07,98610.35914094928,98610.35914094928,0.0,0,1
2011-02-08,98610.35914094928,98610.35914094928,0.0,0,1
2011-02-09,98610.35914094928,98610.35914094928,0.0,0,1
2011-02-10,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-11,98610.35914094928,98610.35914094928,0.0,0,0
2011-02-14,98610.35914094928,98610.35914094928,0.0,0,1
2011-02-15,98610.35914094928,98610.35914094928,0.0,0,1
2011-02-16,98984.09971086425,65740.23942729953,33243.860283564725,1,0
2011-02-17,99262.01122137305,65740.23942729953,33521.771794073524,1,0
2011-02-18,99654.91921166502,65740.23942729953,33914.679784365486,1,0
2011-02-22,98073.70573371199,65740.23942729953,32333.46630641246,1,0
2011-02-23,97728.71263869034,65740.23942729953,31988.473211390803,1,0
2011-02-24,97795.7942232032,65740.23942729953,32055.554795903663,1,0
2011-02-25,98926.60329880877,65740.23942729953,33186.36387150924,1,0
2011-02-28,98802.02164656823,65740.23942729953,33061.78221926871,1,0
2011-03-01,98294.11717649312,65740.23942729953,32553.87774919359,1,0
2011-03-02,98782.85495732568,65740.23942729953,33042.61553002615,1,0
2011-03-03,99329.09280588591,65740.23942729953,33588.853378586384,1,0
2011-03-04,99539.92273188184,65740.23942729953,33799.68330458232,1,0
2011-03-07,99012.85157256418,65740.23942729953,33272.61214526465,1,0
2011-03-08,99559.0894211244,65740.23942729953,33818.84999382488,1,0
2011-03-09,99405.75956285614,65740.23942729953,33665.52013555661,1,0
2011-03-10,99147.0147415899,65740.23942729953,33406.77531429037,1,0
2011-03-11,98907.43660956621,65740.23942729953,33167.19718226668,1,0
2011-03-14,98399.53213949109,65740.23942729953,32659.292712191564,1,0
2011-03-15,96732.06658588359,96732.06658588359,0.0,0,1
2011-03-16,96732.06658588359,96732.06658588359,0.0,0,1
2011-03-17,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-18,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-21,96732.06658588359,96732.06658588359,0.0,0,1
2011-03-22,96732.06658588359,96732.06658588359,0.0,0,1
2011-03-23,96732.06658588359,96732.06658588359,0.0,0,1
2011-03-24,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-25,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-28,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-29,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-30,96732.06658588359,96732.06658588359,0.0,0,0
2011-03-31,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-01,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-04,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-05,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-06,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-07,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-08,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-11,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-12,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-13,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-14,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-15,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-18,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-19,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-20,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-21,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-25,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-26,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-27,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-28,96732.06658588359,96732.06658588359,0.0,0,0
2011-04-29,96732.06658588359,96732.06658588359,0.0,0,0
2011-05-02,96732.06658588359,96732.06658588359,0.0,0,1
2011-05-03,96732.06658588359,96732.06658588359,0.0,0,1
2011-05-04,96732.06658588359,96732.06658588359,0.0,0,1
2011-05-05,96732.06658588359,96732.06658588359,0.0,0,0
2011-05-06,96732.06658588359,96732.06658588359,0.0,0,0
2011-05-09,96732.06658588359,96732.06658588359,0.0,0,1
2011-05-10,96750.63498334704,64488.04439058906,32262.59059275799,1,0
2011-05-11,97354.10931756573,64488.04439058906,32866.06492697667,1,0
2011-05-12,97781.18160923148,64488.04439058906,33293.13721864242,1,0
2011-05-13,97289.12020977488,64488.04439058906,32801.075819185826,1,0
2011-05-16,96416.40326234228,64488.04439058906,31928.35887175323,1,0
2011-05-17,96722.78352047689,64488.04439058906,32234.739129887843,1,0
2011-05-18,96862.04437646839,64488.04439058906,32373.999985879327,1,0
2011-05-19,97363.39195797552,64488.04439058906,32875.34756738647,1,0
2011-05-20,97270.55138731454,64488.04439058906,32782.50699672548,1,0
2011-05-23,96453.54090726298,64488.04439058906,31965.496516673924,1,0
2011-05-24,96184.29829404906,64488.04439058906,31696.253903460005,1,0
2011-05-25,96175.01565363926,64488.04439058906,31686.971263050207,1,0
2011-05-26,96555.66765997451,64488.04439058906,32067.62326938546,1,0
2011-05-27,96323.56269168129,64488.04439058906,31835.51830109224,1,0
2011-05-31,96639.22559022572,64488.04439058906,32151.181199636652,1,0
2011-06-01,96165.72947158871,64488.04439058906,31677.685080999658,1,0
2011-06-02,96295.7076871704,64488.04439058906,31807.663296581344,1,0
2011-06-03,95376.57399604806,64488.04439058906,30888.529605459,1,0
2011-06-06,94977.35316725246,64488.04439058906,30489.308776663398,1,0
2011-06-07,94893.79523700126,94893.79523700126,0.0,0,1
2011-06-08,94893.79523700126,94893.79523700126,0.0,0,1
2011-06-09,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-10,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-13,94893.79523700126,94893.79523700126,0.0,0,1
2011-06-14,94893.79523700126,94893.79523700126,0.0,0,1
2011-06-15,94893.79523700126,94893.79523700126,0.0,0,1
2011-06-16,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-17,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-20,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-23,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-24,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-27,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-06-30,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-01,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-05,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-06,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-07,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-08,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-11,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-12,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-13,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-14,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-15,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-18,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-19,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-20,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-25,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-26,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-27,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-07-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-01,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-02,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-03,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-04,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-05,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-08,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-09,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-10,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-11,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-12,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-15,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-16,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-17,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-18,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-19,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-23,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-24,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-25,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-26,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-30,94893.79523700126,94893.79523700126,0.0,0,0
2011-08-31,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-01,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-02,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-06,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-07,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-08,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-09,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-12,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-13,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-14,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-15,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-16,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-19,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-20,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-23,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-26,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-27,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-09-30,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-03,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-04,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-05,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-06,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-07,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-10,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-11,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-12,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-13,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-14,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-17,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-18,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-19,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-20,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-24,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-25,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-26,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-27,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-10-31,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-01,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-02,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-03,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-04,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-07,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-08,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-09,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-10,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-11,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-14,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-15,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-16,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-17,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-18,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-23,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-25,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-11-30,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-01,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-02,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-05,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-06,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-07,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-08,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-09,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-12,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-13,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-14,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-15,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-16,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-19,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-20,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-21,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-22,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-23,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-27,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-28,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-29,94893.79523700126,94893.79523700126,0.0,0,0
2011-12-30,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-03,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-04,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-05,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-06,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-09,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-10,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-11,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-12,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-13,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-17,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-18,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-19,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-20,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-23,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-24,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-25,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-26,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-27,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-30,94893.79523700126,94893.79523700126,0.0,0,0
2012-01-31,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-01,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-02,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-03,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-06,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-07,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-08,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-09,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-10,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-13,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-14,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-15,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-16,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-17,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-21,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-22,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-23,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-24,94893.79523700126,94893.79523700126,0.0,0,0
2012-02-27,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-28,94893.79523700126,94893.79523700126,0.0,0,1
2012-02-29,94893.79523700126,94893.79523700126,0.0,0,1
2012-03-01,94893.79523700126,94893.79523700126,0.0,0,0
2012-03-02,94893.79523700126,94893.79523700126,0.0,0,0
2012-03-05,94893.79523700126,94893.79523700126,0.0,0,1
2012-03-06,94893.79523700126,94893.79523700126,0.0,0,1
2012-03-07,94893.79523700126,94893.79523700126,0.0,0,1
2012-03-08,94893.79523700126,94893.79523700126,0.0,0,0
2012-03-09,94893.79523700126,94893.79523700126,0.0,0,0
2012-03-12,94893.79523700126,94893.79523700126,0.0,0,2
2012-03-13,95002.41006135961,63262.53015800084,31739.87990335877,1,1
2012-03-14,94499.06805143779,63262.53015800084,31236.537893436947,1,1
2012-03-15,94666.85619747743,63262.53015800084,31404.32603947659,1,0
2012-03-16,94647.11377697898,63262.53015800084,31384.583618978148,1,0
2012-03-19,94538.55849948394,63262.53015800084,31276.028341483103,1,1
2012-03-20,94716.19823110034,63262.53015800084,31453.668073099503,1,1
2012-03-21,94775.4142784971,63262.53015800084,31512.88412049627,1,1
