rank_drawdown,variant,mode,sma_window,exit_buffer_pct,reentry_buffer_pct,unit_exposure,max_exposure,dca,add1_drop,add2_drop,sell_profit,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,return_2022_pct,drawdown_2022_pct,cash_days_pct,avg_exposure,days_above_1x_pct,trade_events,dca_events,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct
107,selected_sma_cash; SMA180; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,180,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,5858.2,29.31,-30.37,0.965,1.06,-20.72,-20.72,19.43,0.403,0.0,118,0,775116.8,-79.24,41069.8,-66.18
108,selected_and_qqq_cash; SMA180; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,180,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,5679.88,29.06,-30.37,0.957,1.07,-11.3,-11.3,21.1,0.395,0.0,117,0,775116.8,-79.24,41069.8,-66.18
109,selected_sma_else_other; SMA200; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,200,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,4886.85,27.87,-30.37,0.918,1.04,-20.72,-20.72,25.22,0.374,0.0,101,0,775116.8,-79.24,41069.8,-66.18
110,selected_sma_else_other; SMA200; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,200,2.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,4808.48,27.74,-30.37,0.913,1.03,-20.72,-20.72,25.02,0.375,0.0,97,0,775116.8,-79.24,41069.8,-66.18
111,selected_sma_else_other; SMA180; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,2.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4325.32,26.91,-30.37,0.886,1.01,-23.04,-23.04,23.88,0.381,0.0,112,0,775116.8,-79.24,41069.8,-66.18
112,selected_sma_else_other; SMA180; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,3.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4126.85,26.55,-30.37,0.874,0.99,-20.72,-20.72,23.6,0.382,0.0,112,0,775116.8,-79.24,41069.8,-66.18
113,selected_sma_cash; SMA120; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,120,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4639.57,27.46,-30.41,0.903,1.03,-15.38,-15.38,22.07,0.39,0.0,131,0,775116.8,-79.24,41069.8,-66.18
114,qqq_sma_cash; SMA220; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,220,0.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,5694.84,29.08,-30.47,0.955,1.06,-19.04,-19.04,20.55,0.397,0.0,93,0,775116.8,-79.24,41069.8,-66.18
115,selected_and_qqq_cash; SMA250; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,250,1.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3536.9,25.36,-30.57,0.83,0.98,-19.04,-19.04,25.82,0.371,0.0,93,0,775116.8,-79.24,41069.8,-66.18
116,selected_and_qqq_cash; SMA250; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,250,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3108.95,24.37,-30.57,0.797,0.95,-19.04,-19.04,26.2,0.369,0.0,97,0,775116.8,-79.24,41069.8,-66.18
117,selected_sma_cash; SMA100; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,100,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,3465.51,25.2,-30.67,0.822,0.99,-17.73,-17.73,26.12,0.369,0.0,131,0,775116.8,-79.24,41069.8,-66.18
118,selected_or_qqq_cash; SMA180; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,180,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,10098.73,33.76,-30.69,1.1,1.16,-16.98,-16.98,17.88,0.411,0.0,96,0,775116.8,-79.24,41069.8,-66.18
119,selected_and_qqq_cash; SMA220; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,220,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,5796.47,29.23,-30.76,0.95,1.08,-19.04,-19.04,24.75,0.376,0.0,84,0,775116.8,-79.24,41069.8,-66.18
120,selected_and_qqq_cash; SMA220; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,220,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3259.77,24.73,-30.76,0.804,0.96,-19.04,-19.04,25.7,0.371,0.0,91,0,775116.8,-79.24,41069.8,-66.18
121,qqq_sma_cash; SMA180; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,180,2.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,5843.4,29.29,-30.77,0.952,1.06,-19.04,-19.04,21.45,0.393,0.0,90,0,775116.8,-79.24,41069.8,-66.18
122,selected_or_qqq_cash; SMA100; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,100,0.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,2951.02,23.98,-30.85,0.777,0.94,-20.54,-20.54,24.65,0.377,0.0,129,0,775116.8,-79.24,41069.8,-66.18
123,selected_sma_else_other; SMA180; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,4096.03,26.49,-30.86,0.858,1.0,-19.41,-19.41,24.95,0.375,0.0,105,0,775116.8,-79.24,41069.8,-66.18
124,selected_sma_cash; SMA180; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,180,2.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,6667.4,30.35,-30.91,0.982,1.09,-19.32,-19.32,20.1,0.4,0.0,116,0,775116.8,-79.24,41069.8,-66.18
125,selected_sma_cash; SMA200; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,200,2.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,6623.67,30.3,-30.91,0.98,1.09,-20.72,-20.72,20.52,0.397,0.0,102,0,775116.8,-79.24,41069.8,-66.18
126,selected_sma_cash; SMA200; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,200,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,6192.22,29.75,-30.91,0.963,1.08,-20.72,-20.72,20.77,0.396,0.0,108,0,775116.8,-79.24,41069.8,-66.18
127,selected_sma_cash; SMA180; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,180,3.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,5919.68,29.39,-30.91,0.951,1.06,-20.72,-20.72,19.9,0.401,0.0,114,0,775116.8,-79.24,41069.8,-66.18
128,qqq_sma_cash; SMA200; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,200,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,7460.51,31.26,-30.94,1.01,1.11,-16.98,-16.98,18.1,0.409,0.0,102,0,775116.8,-79.24,41069.8,-66.18
129,selected_sma_else_other; SMA100; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,100,3.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,3085.44,24.32,-30.99,0.785,0.96,-21.52,-21.52,26.32,0.368,0.0,125,0,775116.8,-79.24,41069.8,-66.18
130,selected_and_qqq_cash; SMA250; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,250,3.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,5342.49,28.58,-31.04,0.921,1.04,-24.55,-24.55,19.8,0.401,0.0,106,0,775116.8,-79.24,41069.8,-66.18
131,qqq_sma_cash; SMA180; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,180,1.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8937.26,32.74,-31.07,1.054,1.13,-16.98,-16.98,16.23,0.419,0.0,109,0,775116.8,-79.24,41069.8,-66.18
132,selected_or_qqq_cash; SMA180; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,180,1.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8865.23,32.68,-31.07,1.052,1.12,-26.12,-26.12,15.35,0.423,0.0,113,0,775116.8,-79.24,41069.8,-66.18
133,selected_or_qqq_cash; SMA150; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,150,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,7642.07,31.46,-31.12,1.011,1.11,-11.3,-11.3,18.32,0.408,0.0,115,0,775116.8,-79.24,41069.8,-66.18
134,selected_or_qqq_cash; SMA180; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,180,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,9118.62,32.91,-31.15,1.056,1.13,-20.72,-20.72,16.48,0.418,0.0,102,0,775116.8,-79.24,41069.8,-66.18
135,qqq_sma_cash; SMA100; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,100,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,1289.34,18.0,-31.15,0.578,0.8,-11.3,-11.3,38.98,0.305,0.0,87,0,775116.8,-79.24,41069.8,-66.18
136,selected_and_qqq_cash; SMA200; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,200,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3126.13,24.42,-31.17,0.783,0.95,-19.04,-19.04,25.57,0.372,0.0,88,0,775116.8,-79.24,41069.8,-66.18
137,selected_and_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3754.94,25.82,-31.23,0.827,0.98,-19.04,-19.04,25.07,0.375,0.0,96,0,775116.8,-79.24,41069.8,-66.18
138,qqq_sma_cash; SMA180; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,180,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,5650.67,29.02,-31.34,0.926,1.07,-19.04,-19.04,24.9,0.376,0.0,85,0,775116.8,-79.24,41069.8,-66.18
139,qqq_sma_cash; SMA180; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,180,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,5570.2,28.91,-31.34,0.922,1.06,-19.04,-19.04,23.95,0.38,0.0,85,0,775116.8,-79.24,41069.8,-66.18
140,selected_sma_else_other; SMA200; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,200,1.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4414.06,27.07,-31.38,0.863,1.02,-20.72,-20.72,26.02,0.37,0.0,101,0,775116.8,-79.24,41069.8,-66.18
141,selected_sma_else_other; SMA200; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,200,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4343.12,26.95,-31.38,0.859,1.01,-20.72,-20.72,25.82,0.371,0.0,97,0,775116.8,-79.24,41069.8,-66.18
142,selected_and_qqq_cash; SMA180; exit below SMA-0%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,180,0.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5986.13,29.48,-31.39,0.939,1.08,-11.3,-11.3,20.45,0.398,0.0,155,0,775116.8,-79.24,41069.8,-66.18
143,selected_sma_cash; SMA180; exit below SMA-0%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,180,0.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5791.98,29.22,-31.39,0.931,1.06,-24.81,-24.81,19.68,0.402,0.0,149,0,775116.8,-79.24,41069.8,-66.18
144,selected_and_qqq_cash; SMA200; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,200,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4314.28,26.89,-31.4,0.857,1.01,-19.04,-19.04,24.82,0.376,0.0,86,0,775116.8,-79.24,41069.8,-66.18
145,selected_and_qqq_cash; SMA250; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,250,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3430.57,25.12,-31.41,0.8,0.97,-19.04,-19.04,25.6,0.372,0.0,89,0,775116.8,-79.24,41069.8,-66.18
146,selected_sma_else_other; SMA180; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4149.33,26.59,-31.43,0.846,1.0,-23.04,-23.04,23.77,0.381,0.0,121,0,775116.8,-79.24,41069.8,-66.18
147,selected_sma_cash; SMA100; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,100,3.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4052.15,26.41,-31.53,0.837,1.01,-17.73,-17.73,24.2,0.379,0.0,127,0,775116.8,-79.24,41069.8,-66.18
148,selected_sma_else_other; SMA180; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4016.71,26.34,-31.54,0.835,0.99,-23.04,-23.04,24.07,0.38,0.0,129,0,775116.8,-79.24,41069.8,-66.18
149,qqq_sma_cash; SMA180; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,180,1.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,5756.23,29.17,-31.57,0.924,1.09,-16.98,-16.98,25.6,0.372,0.0,86,0,775116.8,-79.24,41069.8,-66.18
150,qqq_sma_cash; SMA200; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,200,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4294.25,26.86,-31.57,0.851,1.01,-16.98,-16.98,24.0,0.38,0.0,92,0,775116.8,-79.24,41069.8,-66.18
151,selected_and_qqq_cash; SMA120; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,3.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,1937.42,20.87,-31.59,0.661,0.88,-11.3,-11.3,31.52,0.342,0.0,102,0,775116.8,-79.24,41069.8,-66.18
152,selected_sma_else_other; SMA180; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,180,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4104.17,26.51,-31.62,0.838,1.0,-19.04,-19.04,24.35,0.378,0.0,97,0,775116.8,-79.24,41069.8,-66.18
153,selected_or_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,120,1.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,7642.36,31.46,-31.63,0.994,1.11,-20.17,-20.17,17.55,0.412,0.0,125,0,775116.8,-79.24,41069.8,-66.18
154,selected_sma_cash; SMA250; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,250,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,6664.92,30.35,-31.63,0.959,1.08,-26.89,-26.89,20.5,0.398,0.0,89,0,775116.8,-79.24,41069.8,-66.18
155,qqq_sma_cash; SMA120; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,120,1.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,4637.51,27.46,-31.63,0.868,1.02,-20.17,-20.17,19.23,0.404,0.0,129,0,775116.8,-79.24,41069.8,-66.18
